id,address,categories,city,country,keys,latitude,longitude,menuPageURL,amountMax,amountMin,currency,dateSeen,description,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVweErnH_7pvs4fz_zHc,Ulster Ave,Miscellaneous Shop,Kingston,US,us/stremy/kingston/ulsterave/-1028852545,41.95853223,-73.98853826,,5.5,5.5,USD,2017-02-11T02:07:50Z,,Five Below,12401,USD,25,40,St Remy
AVweeSeMkufWRAb5DPnS,950 Lehigh Valley Mall,Restaurant,Whitehall,US,us/pa/whitehall/950lehighvalleymall/-1167127578,40.629789,-75.482768,,12.99,12.99,USD,2016-04-23T00:00:00Z,"Grilled chicken, creamy spinach, Applewood bacon, green onions, Mozzarella, Provolone",Bravo Cucina Italiana - Whitehall - Lehigh Valley,18052,USD,0,30,PA
AVweeSeMkufWRAb5DPnS,950 Lehigh Valley Mall,Restaurant,Whitehall,US,us/pa/whitehall/950lehighvalleymall/-1167127578,40.629789,-75.482768,,11.49,11.49,USD,2016-08-20T00:00:00Z,,Bravo Cucina Italiana - Whitehall - Lehigh Valley,18052,USD,0,30,PA
AVweeSeMkufWRAb5DPnS,950 Lehigh Valley Mall,Restaurant,Whitehall,US,us/pa/whitehall/950lehighvalleymall/-1167127578,40.629789,-75.482768,,12.29,12.29,USD,2016-08-20T00:00:00Z,"Roasted banana peppers, Mozzarella, Provolone, oregano",Bravo Cucina Italiana - Whitehall - Lehigh Valley,18052,USD,0,30,PA
AVweeSeMkufWRAb5DPnS,950 Lehigh Valley Mall,Restaurant,Whitehall,US,us/pa/whitehall/950lehighvalleymall/-1167127578,40.629789,-75.482768,,10.99,10.99,USD,2016-04-23T00:00:00Z,,Bravo Cucina Italiana - Whitehall - Lehigh Valley,18052,USD,0,30,PA
AVweeSeMkufWRAb5DPnS,950 Lehigh Valley Mall,Restaurant,Whitehall,US,us/pa/whitehall/950lehighvalleymall/-1167127578,40.629789,-75.482768,,12.99,12.99,USD,2016-04-23T00:00:00Z,"Sweet Italian sausage, pepperoni, meatballs, mushrooms, banana peppers, Mozzarella, Provolone",Bravo Cucina Italiana - Whitehall - Lehigh Valley,18052,USD,0,30,PA
AVweESFhIN2L1WUf1sj9,222 W Campbell Rd,Mediterranean Restaurant,Richardson,US,us/tx/richardson/222wcampbellrd/885787142,32.975947,-96.720418,,8.99,8.99,USD,2015-11-20T18:41:37Z,,Zoës Kitchen,75080,USD,25,40,TX
AVweESFhIN2L1WUf1sj9,222 W Campbell Rd,Mediterranean Restaurant,Richardson,US,us/tx/richardson/222wcampbellrd/885787142,32.975947,-96.720418,,8.49,8.49,USD,2015-11-20T18:41:37Z,,Zoës Kitchen,75080,USD,25,40,TX
AVweeTZf_7pvs4fzDT_w,9208 3rd Ave,"New York City,Restaurant,Brooklyn,Japanese Sushi,;area - brooklyn,neighborhood - fort-hamilton,cuisine - japanese,cuisine - sushi,meal - Lunch,meal - Dinner,feature - Delivery,feature - Online Ordering,feature - Accepts Credit Cards,feature - Lunch Special,feature - Take Out",Brooklyn,US,us/ny/brooklyn/92083rdave/-56943378,40.619116,-74.033148,,11,11,USD,2015-09-28T23:27:58Z,,Suki Japanese Restaurant,11209,,,,NY
AVweEWo9kufWRAb5_uFX,180 Varick St,Pizza Place,New York,US,us/nyc/newyork/180varickst/-1125670535,40.7275977,-74.0051425,,14.95,14.95,USD,2016-06-16T23:12:24Z,,Little Italy Pizza Deli,10014,USD,25,40,Nyc
AVweEWo9kufWRAb5_uFX,180 Varick St,Pizza Place,New York,US,us/nyc/newyork/180varickst/-1125670535,40.7275977,-74.0051425,,2.25,2.25,USD,2016-06-16T23:12:24Z,,Little Italy Pizza Deli,10014,USD,25,40,Nyc
AVweEWo9kufWRAb5_uFX,180 Varick St,Pizza Place,New York,US,us/nyc/newyork/180varickst/-1125670535,40.7275977,-74.0051425,,16.95,16.95,USD,2016-06-16T23:12:24Z,,Little Italy Pizza Deli,10014,USD,25,40,Nyc
AVweEWo9kufWRAb5_uFX,180 Varick St,Pizza Place,New York,US,us/nyc/newyork/180varickst/-1125670535,40.7275977,-74.0051425,,2.35,2.35,USD,2016-06-16T23:12:24Z,,Little Italy Pizza Deli,10014,USD,25,40,Nyc
AVweEWo9kufWRAb5_uFX,180 Varick St,Pizza Place,New York,US,us/nyc/newyork/180varickst/-1125670535,40.7275977,-74.0051425,,18.85,18.85,USD,2016-06-16T23:12:24Z,,Little Italy Pizza Deli,10014,USD,25,40,Nyc
AVweF2VA_7pvs4fz_9R-,2550 Pleasant Hill Rd,"Korean Restaurant,Restaurant",Duluth,US,us/ga/duluth/2550pleasanthillrd/2004999303,33.96851,-84.14471,,6.99,6.99,USD,"2016-11-19T23:49:17Z,2016-03-25T03:31:18Z",,Chung Dam,30096,USD,25,40,GA
AVweFAnuIN2L1WUf1ydq,7669 S 700 E,"Restaurants,Pizza",Midvale,US,us/cushing/midvale/7669s700e/1717838929,40.61164,-111.87133,http://www.yellowpages.com/midvale-ut/mip/big-daddys-pizza-458867237/menu?lid=458867237,16.99,16.99,USD,2017-01-25T18:04:35Z,,Big Daddy's Pizza,84047,,,,Cushing
AVwefMXsIN2L1WUf5ZEA,Hwy 15401,Greek Restaurant and Pizza Place,Bennettsville,US,us/sc/bennettsville/hwy15401/-2067748011,34.6074654,-79.680889,,4.49,4.49,USD,2015-10-23T22:07:31Z,With 2 cups of pizza sauce,Pizza Time,29512,USD,0,25,SC
AVwefMXsIN2L1WUf5ZEA,Hwy 15401,Greek Restaurant and Pizza Place,Bennettsville,US,us/sc/bennettsville/hwy15401/-2067748011,34.6074654,-79.680889,,5.49,5.49,USD,2015-10-23T22:07:31Z,With 2 cups of pizza sauce,Pizza Time,29512,USD,0,25,SC
AVwefQ9VIN2L1WUf5Zy1,319 Rt,Restaurant,Mine Hill,US,us/nj/minehill/319rt/-2138172591,40.8801739,-74.6071214,,17,17,USD,2016-08-22T00:00:00Z,"Fried Pizza Dough topped with Spicy Tuna, Avocado, Scallion Tobiko Crunch",Cinders Wood Fire Grill,7803,USD,0,30,NJ
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,10.5,10.5,USD,2016-10-11T08:53:39Z,"Organic tomato sauce, mozzarella, pepperoni, sausage, tomatoes, mushrooms, bell peppers, red onions",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,9.95,9.95,USD,2016-10-11T08:53:39Z,,Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,10.5,10.5,USD,2016-10-11T08:53:39Z,"Marinara, vegan cheese, veggie burger crumbles, zucchini, tomatoes, mushrooms, red onions, bell peppers",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,2.25,2.25,USD,2016-10-11T08:53:39Z,"Organic tomato sauce, mozzarella, tomatoes, red onions, bell peppers, mushrooms, zucchini, black olives",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,9.95,9.95,USD,2016-10-11T08:53:39Z,"Homemade roasted garlic sauce, mozzarella, ricotta, mushrooms, artichoke hearts, parmesan",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,2.75,2.75,USD,2016-10-11T08:53:39Z,,Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,9.95,9.95,USD,2016-10-11T08:53:39Z,"Feta cheese, mozzarella, red onions, kalamata olives, tomatoes, oregano",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,10.5,10.5,USD,2016-10-11T08:53:39Z,"Pesto, mozzarella, ham, artichoke hearts, tomatoes, black olives",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,10.5,10.5,USD,2016-10-11T08:53:39Z,"Homemade salsa, mozzarella, spicy lime chicken, green onions, red onions, fresh avocado, sour cream, cilantr",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,9.95,9.95,USD,2016-10-11T08:53:39Z,"Homemade roasted garlic sauce, mozzarella, fresh rounds of tomatoes, parmesan, fresh basil",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,9.95,9.95,USD,2016-10-11T08:53:39Z,"Organic tomato sauce homemade roasted garlic sauce mozzarella, artichoke hearts, capers, tomatoes, basil",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,10.5,10.5,USD,2016-10-11T08:53:39Z,"Chipotle pesto, mozzarella, chicken sausage, red onions, corn, serrano chilies, tomatoes, cilantro",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,19.95,19.95,USD,2016-10-11T08:53:39Z,"Peanut sauce, mozzarella, spicy chicken, red onions, cilantro, carrots, fresh bean sprouts, serrano chilies",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,10.5,10.5,USD,2016-10-11T08:53:39Z,"Homemade roasted garlic sauce, mozzarella, cremini, shiitake and button mushrooms, caramelized onions, oregano, feta, truffle oil and fresh thyme",Fresh Pizzeria,20852,,,,No Bethesda
AVwefQVHkufWRAb5DZKr,807 Rockville Pike,Pizza Place,Rockville,US,us/nobethesda/rockville/807rockvillepike/677227564,39.07604301,-77.13852882,,9.95,9.95,USD,2016-10-11T08:53:39Z,"Bbq sauce, mozzarella, bbq chicken, roasted red peppers, red onions, tomatoes, fresh cilantro, sweet corn",Fresh Pizzeria,20852,,,,No Bethesda
AVweFTm9kufWRAb5_1-Z,2151 Lemoine Ave,Pizza Place,Fort Lee,US,us/westfortlee/fortlee/2151lemoineave/2097468874,40.856,-73.96708,,14.95,8.95,USD,2016-10-20T22:32:20Z,,Cugino's Pizza,7024,,,,West Fort Lee
AVwefWw7ByjofQCxysyH,215 W Rollins Rd,"Restaurants,Catering,Grocery Stores,Delis And Delicatessens",Round Lake,US,us/roundlakeheights/roundlake/215wrollinsrd/1864751017,42.378642,-88.088781,http://www.citysearch.com/profile/menu/3481166?singlePlatformId=sammies-17,2.65,2.65,USD,2015-10-23T03:10:34Z,,Sammies,60073,USD,0,25,Round Lake Heights
AVweFxzjByjofQCxvLoV,47 S Main St,Pizza Place,Williamstown,US,us/collingslakes/williamstown/47smainst/-367860114,39.68589,-74.99495,,3.5,3.5,USD,2015-12-01T15:22:52Z,,Nick's Pizzeria,8094,,,,Collings Lakes
AVweFxzjByjofQCxvLoV,47 S Main St,Pizza Place,Williamstown,US,us/collingslakes/williamstown/47smainst/-367860114,39.68589,-74.99495,,6.25,6.25,USD,2015-12-01T15:22:52Z,,Nick's Pizzeria,8094,,,,Collings Lakes
AVweGbNtIN2L1WUf1--2,23642 Lorain Rd,"Café,Caf",North Olmsted,US,us/oh/northolmsted/23642lorainrd/-1020067125,41.432946,-81.88364104,,3.29,3.29,USD,"2016-03-29T05:00:10Z,2015-12-02T19:30:29Z",,Cafe Stratos,44070,,,,OH
AVwegCxrIN2L1WUf5hRC,1735 W Kathleen Ave,"sandwich place,American Restaurants,Caterers,Restaurants,Sandwich Shops",Coeur D Alene,US,us/huetter/coeurdalene/1735wkathleenave/-2086524862,47.71557,-116.80962,http://www.yellowpages.com/coeur-d-alene-id/mip/meltz-extreme-grilled-cheese-475271999/menu,8.15,5.15,USD,2016-11-02T14:12:13Z,,Meltz Extreme Grilled Cheese,83815,,,,Huetter
AVweGGUi_7pvs4fz__fD,5201 Center St,Restaurant,Williamsburg,US,us/va/williamsburg/5201centerst/-1768667062,37.279276,-76.742978,,14,14,USD,2016-08-22T00:00:00Z,,Hogarth's Bar & Bistro,23188,USD,0,30,VA
AVweGqj9kufWRAb5ACBF,2847 State Route 35,Italian Restaurant,Hazlet,US,us/nj/hazlet/2847stateroute35/421592282,40.41778328,-74.17122535,,,,,"2015-12-01T15:03:20Z,2016-04-01T06:58:58Z",Small,Bertucci's,7730,USD,25,40,NJ
AVweGqj9kufWRAb5ACBF,2847 State Route 35,Italian Restaurant,Hazlet,US,us/nj/hazlet/2847stateroute35/421592282,40.41778328,-74.17122535,,10.99,10.99,USD,"2015-12-01T15:03:20Z,2016-04-01T06:58:58Z",BBQ chicken marinated in a smoky hickory BBQ sauce topped with caramelized onions and mozzarella cheese.,Bertucci's,7730,USD,25,40,NJ
AVweGqj9kufWRAb5ACBF,2847 State Route 35,Italian Restaurant,Hazlet,US,us/nj/hazlet/2847stateroute35/421592282,40.41778328,-74.17122535,,8.49,8.49,USD,"2015-12-01T15:03:20Z,2016-04-01T06:58:58Z",Grilled chicken tossed with buffalo sauce. Topped with Romano and Mozzarella cheese and drizzled with blue cheese dressing.,Bertucci's,7730,USD,25,40,NJ
AVweGqj9kufWRAb5ACBF,2847 State Route 35,Italian Restaurant,Hazlet,US,us/nj/hazlet/2847stateroute35/421592282,40.41778328,-74.17122535,,5,5,USD,"2015-12-01T15:03:20Z,2016-04-01T06:58:58Z",With purchase of any Party Pizza. (Carry out only) Mention this offer when ordering,Bertucci's,7730,USD,25,40,NJ
AVweGqj9kufWRAb5ACBF,2847 State Route 35,Italian Restaurant,Hazlet,US,us/nj/hazlet/2847stateroute35/421592282,40.41778328,-74.17122535,,10.29,10.29,USD,"2015-12-01T15:03:20Z,2016-04-01T06:58:58Z",,Bertucci's,7730,USD,25,40,NJ
AVweGqj9kufWRAb5ACBF,2847 State Route 35,Italian Restaurant,Hazlet,US,us/nj/hazlet/2847stateroute35/421592282,40.41778328,-74.17122535,,,,,2015-12-01T15:03:20Z,"Fresh mozzarella, house made tomato sauce and Romano cheese topped with fresh basil.",Bertucci's,7730,USD,25,40,NJ
AVweGqj9kufWRAb5ACBF,2847 State Route 35,Italian Restaurant,Hazlet,US,us/nj/hazlet/2847stateroute35/421592282,40.41778328,-74.17122535,,,,,2015-12-01T15:03:20Z,,Bertucci's,7730,USD,25,40,NJ
AVwegV51IN2L1WUf5kHQ,505 Columbus Ave,"Restaurant,Greek Restaurant",New York,US,us/nyc/newyork/505columbusave/3287965,40.785247,-73.972665,,,,,2016-08-23T00:00:00Z,,Kefi,10024,USD,25,40,Nyc
AVwegV51IN2L1WUf5kHQ,505 Columbus Ave,"Restaurant,Greek Restaurant",New York,US,us/nyc/newyork/505columbusave/3287965,40.785247,-73.972665,,6.95,6.95,USD,2016-10-18T21:14:00Z,"Pita, tomato graviera, manouri, pizza",Kefi,10024,USD,25,40,Nyc
AVweH8D0ByjofQCxve-L,556 Route 25a,Asian Restaurant,Saint James,US,us/deerwells/saintjames/556route25a/1118921422,40.888104,-73.15428436,,13,13,USD,2016-06-20T15:45:39Z,Tuna salmon seaweed salad onion with sauce on scallion pancake,Kirin Hibachi Japanese Steakhouse,11780,USD,50,55,Deer Wells
AVweHa1NByjofQCxvaC5,16852 21 Mile Rd,"Pizza Place,Wings Joint,Salad Place",Macomb,US,us/macombtwp/macomb/1685221milerd/588820430,42.64190628,-82.95409676,,11.99,11.99,USD,2015-11-07T12:44:27Z,,Jet's Pizza,48044,,,,Macomb Twp
AVweHa1NByjofQCxvaC5,16852 21 Mile Rd,"Pizza Place,Wings Joint,Salad Place",Macomb,US,us/macombtwp/macomb/1685221milerd/588820430,42.64190628,-82.95409676,,5.99,5.99,USD,2015-11-07T12:44:27Z,"Ham, pepperoni, mushrooms, mozzarella cheese and pizza sauce.",Jet's Pizza,48044,,,,Macomb Twp
AVweHa1NByjofQCxvaC5,16852 21 Mile Rd,"Pizza Place,Wings Joint,Salad Place",Macomb,US,us/macombtwp/macomb/1685221milerd/588820430,42.64190628,-82.95409676,,,,,2015-11-07T12:44:27Z,,Jet's Pizza,48044,,,,Macomb Twp
AVweHCK3kufWRAb5AFZ_,124 E Sheridan,Restaurant,Oklahoma City,US,us/ok/oklahomacity/124esheridan/-504193660,35.466207,-97.509378,,11,11,USD,2016-08-22T00:00:00Z,,West Bricktown,73104,USD,0,30,OK
AVweHh7p_7pvs4fzAMY8,1809 1 W Anderson Ln,"Pizza Place and Mexican Restaurant Crestview,Pizza Place and Mexican Restaurant,Restaurants,Mexican Restaurant,Pizza Place,Pizza",Austin,US,us/tx/austin/18091wandersonln/-27862044,30.353264,-97.725494,,12.95,12.95,USD,2016-03-23T03:14:39Z,,Zi's Pizza,78757,,,,TX
AVweHh7p_7pvs4fzAMY8,1809 1 W Anderson Ln,"Pizza Place and Mexican Restaurant Crestview,Pizza Place and Mexican Restaurant,Restaurants,Mexican Restaurant,Pizza Place,Pizza",Austin,US,us/tx/austin/18091wandersonln/-27862044,30.353264,-97.725494,,19.95,16.95,USD,2016-03-23T03:14:39Z,"Alfredo sauce, smoked provolone, artichoke hearts, mushrooms, spinach",Zi's Pizza,78757,,,,TX
AVwehJq5kufWRAb5DrZf,10 E 120th Ave,Burger Joint and American Restaurant,Denver,US,us/northglenn/denver/10e120thave/1778060410,39.91217216,-104.988699,,11.99,11.99,USD,2016-07-06T21:09:10Z,Roasted chicken breast and sliced rings of green peppers atop of  pepper jack and parmesan cheese in a zesty buffalo sauce.,Damon's Grill,80233,USD,25,40,North Glenn
AVwehJq5kufWRAb5DrZf,10 E 120th Ave,Burger Joint and American Restaurant,Denver,US,us/northglenn/denver/10e120thave/1778060410,39.91217216,-104.988699,,10.99,10.99,USD,2016-07-06T21:09:10Z,Provolone and parmesan cheese topped with sliced roma tomatoes  in an italian seasoned garlic and olive oil pesto sauce.,Damon's Grill,80233,USD,25,40,North Glenn
AVwehJq5kufWRAb5DrZf,10 E 120th Ave,Burger Joint and American Restaurant,Denver,US,us/northglenn/denver/10e120thave/1778060410,39.91217216,-104.988699,,10.99,10.99,USD,2016-07-06T21:09:10Z,Provolone and parmesan cheese covered with crispy pepperoni  and a touch of italian seasoning.,Damon's Grill,80233,USD,25,40,North Glenn
AVwehJq5kufWRAb5DrZf,10 E 120th Ave,Burger Joint and American Restaurant,Denver,US,us/northglenn/denver/10e120thave/1778060410,39.91217216,-104.988699,,12.99,12.99,USD,2016-07-06T21:09:10Z,"Tender slices of steak, onions, green peppers and mushrooms  with provolone and american cheeses.",Damon's Grill,80233,USD,25,40,North Glenn
AVwehJq5kufWRAb5DrZf,10 E 120th Ave,Burger Joint and American Restaurant,Denver,US,us/northglenn/denver/10e120thave/1778060410,39.91217216,-104.988699,,9.99,9.99,USD,2016-07-06T21:09:10Z,"Mushrooms, zucchini, roma tomatoes, spinach, and yellow squash with   provolone and parmesan cheese in a white parmesan sauce.",Damon's Grill,80233,USD,25,40,North Glenn
AVweHkUcIN2L1WUf2JFw,329 Old Santa Fe Trl,"Take Out Restaurants,Italian Grocery Stores,Caterers,Restaurants,Italian Restaurants,Pizza",Santa Fe,US,us/chupadero/santafe/329oldsantafetrl/454346819,35.68489,-105.93767,http://www.yellowpages.com/santa-fe-nm/mip/upper-crust-pizza-10583970/menu?lid=10583970,9,9,USD,2017-02-02T18:02:19Z,,Upper Crust Pizza,87501,,,,Chupadero
AVweH-ObIN2L1WUf2NCZ,81 Old Main St,"American Restaurants,Bars,Taverns,Restaurants",Deerfield,US,us/westdeerfield/deerfield/81oldmainst/-74550939,42.54604,-72.60433,,12,12,USD,2016-06-06T16:18:54Z,,Champney's Restaurant Tavern,1342,,,,West Deerfield
AVweHqNg_7pvs4fzANlb,512 Rose Ave,Restaurant,Venice,US,us/ca/venice/512roseave/-2032511844,33.997981,-118.47331,,14,14,USD,2016-04-24T00:00:00Z,"Heirloom cherry tomatoes, zucchini, basil hempseed pesto, kalamata olives, sundried tomato marinara, cashew mozzarella, Brazil nut parmesan, sunflower seed crust, side Caesar salad. I Am Hearty",Cafe Gratitude - Venice,90291,USD,0,30,CA
AVweHra6ByjofQCxvcaY,418 W 9th St,"Fast Food,Food & Entertainment",Mount Carmel,US,us/friendsville/mountcarmel/418w9thst/-1658150845,38.413847,-87.770244,,1.99,1.99,USD,2017-01-17T18:16:59Z,,Casey's General Store,62863,,,,Friendsville
AVweHra6ByjofQCxvcaY,418 W 9th St,"Fast Food,Food & Entertainment",Mount Carmel,US,us/friendsville/mountcarmel/418w9thst/-1658150845,38.413847,-87.770244,,11.59,11.59,USD,2017-01-17T18:16:59Z,,Casey's General Store,62863,,,,Friendsville
AVweHra6ByjofQCxvcaY,418 W 9th St,"Fast Food,Food & Entertainment",Mount Carmel,US,us/friendsville/mountcarmel/418w9thst/-1658150845,38.413847,-87.770244,,2.99,2.99,USD,2017-01-17T18:16:59Z,,Casey's General Store,62863,,,,Friendsville
AVweHra6ByjofQCxvcaY,418 W 9th St,"Fast Food,Food & Entertainment",Mount Carmel,US,us/friendsville/mountcarmel/418w9thst/-1658150845,38.413847,-87.770244,,1.99,1.99,USD,2017-01-17T18:16:59Z,,Casey's General Store,62863,,,,Friendsville
AVweHra6ByjofQCxvcaY,418 W 9th St,"Fast Food,Food & Entertainment",Mount Carmel,US,us/friendsville/mountcarmel/418w9thst/-1658150845,38.413847,-87.770244,,11.99,11.99,USD,2017-01-17T18:16:59Z,,Casey's General Store,62863,,,,Friendsville
AVweHra6ByjofQCxvcaY,418 W 9th St,"Fast Food,Food & Entertainment",Mount Carmel,US,us/friendsville/mountcarmel/418w9thst/-1658150845,38.413847,-87.770244,,11.99,11.99,USD,2017-01-17T18:16:59Z,"Sausage, bacon or vegetarian",Casey's General Store,62863,,,,Friendsville
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Rosa grande pepperoni, meatball, crumbled sausage, bacon and ham",Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Bourbon BBQ sauce, grilled chicken and chives",Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Sliced tomato, garlic, basil, ricotta, mozzarella, black pepper and extra virgin olive oil",Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Basil pesto sauce, grilled chicken and spinach",Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Littleneck clams, garlic butter, bacon and oregano",Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Smoked pit ham, pineapple and extra mozzarella",Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Island jerk sauce, grilled chicken, oven roasted peppers and cilantro",Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Butter poached lobster, garlic, sundried tomato and lemon aioli",Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Chunky tomato sauce, hand pulled mozzarella, basil and extra virgin olive oil",Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Buffalo bleu sauce, grilled chicken and chives",Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,Quadruple rosa grande pepperoni,Nolita,6108,USD,0,30,East Htfd
AVweI38X_7pvs4fzAYAe,363 Roberts St,Restaurant,East Hartford,US,us/easthtfd/easthartford/363robertsst/-1039927829,41.767954,-72.620425,,,,,2016-08-22T00:00:00Z,"Pepper, onion, mushroom and olive",Nolita,6108,USD,0,30,East Htfd
